Make,Model,Number.of.Engines,Weather.Condition,Purpose.of.flight,Event.Date,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Severity.Score,Year,Purpose_Grouped
Cessna,150,1.0,Vmc,Business,1990-03-01,0.0,1.0,0.0,0.0,3.0,1990,Business
Cessna,152,1.0,Vmc,Instructional,1990-03-01,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Piper,Pa-28-140,1.0,Vmc,Personal,1990-03-02,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,180,1.0,Vmc,Personal,1990-03-06,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,172N,1.0,Vmc,Personal,1990-03-07,0.0,0.0,1.0,2.0,1.0,1990,Personal
Cessna,152,1.0,Vmc,Instructional,1990-03-07,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,152,1.0,Vmc,Instructional,1990-03-09,3.0,0.0,0.0,0.0,15.0,1990,Instructional
Cessna,152,1.0,Vmc,,1990-03-09,0.0,0.0,0.0,1.0,0.0,1990,Other
Cessna,172N,1.0,Vmc,Personal,1990-03-10,0.0,0.0,2.0,0.0,2.0,1990,Personal
Cessna,172N,1.0,Vmc,Instructional,1990-03-10,0.0,0.0,0.0,2.0,0.0,1990,Instructional
Cessna,172P,1.0,Vmc,Public Aircraft,1990-03-12,0.0,2.0,0.0,0.0,6.0,1990,Public Aircraft
Cessna,152,1.0,Vmc,Instructional,1990-03-14,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,172M,1.0,Vmc,Personal,1990-03-14,0.0,0.0,2.0,0.0,2.0,1990,Personal
Cessna,172N,1.0,Vmc,Aerial Observation,1990-03-15,0.0,0.0,2.0,0.0,2.0,1990,Aerial Observation
Cessna,172N,1.0,Imc,Personal,1990-03-16,2.0,0.0,0.0,0.0,10.0,1990,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,1990-03-16,0.0,0.0,2.0,1.0,2.0,1990,Personal
Cessna,152,1.0,Vmc,Personal,1990-03-16,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,172N,1.0,Vmc,Instructional,1990-03-17,2.0,0.0,0.0,0.0,10.0,1990,Instructional
Cessna,172N,1.0,Vmc,Instructional,1990-03-18,0.0,1.0,1.0,0.0,4.0,1990,Instructional
Cessna,172,1.0,Vmc,Personal,1990-03-18,0.0,0.0,0.0,3.0,0.0,1990,Personal
Cessna,182,1.0,Vmc,Other Work Use,1990-03-18,0.0,0.0,0.0,5.0,0.0,1990,Other Work Use
Cessna,172N,1.0,Imc,Business,1990-03-19,1.0,0.0,0.0,0.0,5.0,1990,Business
Cessna,150,1.0,Vmc,Personal,1990-03-21,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,172M,1.0,Vmc,Personal,1990-03-21,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,180,1.0,Vmc,Personal,1990-03-22,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,172M,1.0,Imc,Personal,1990-03-24,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,150,1.0,Vmc,Business,1990-03-26,0.0,0.0,0.0,1.0,0.0,1990,Business
Cessna,150,1.0,Vmc,Personal,1990-03-26,0.0,0.0,0.0,1.0,0.0,1990,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,1990-03-28,0.0,0.0,0.0,1.0,0.0,1990,Personal
Piper,Pa-28-140,1.0,Imc,Business,1990-03-29,2.0,0.0,0.0,0.0,10.0,1990,Business
Cessna,150,1.0,Vmc,Personal,1990-03-29,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,152,1.0,Vmc,Instructional,1990-03-30,1.0,1.0,0.0,0.0,8.0,1990,Instructional
Cessna,172M,1.0,Vmc,Instructional,1990-03-30,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,152,1.0,Vmc,Instructional,1990-04-02,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,172,1.0,Vmc,Personal,1990-04-07,0.0,0.0,0.0,1.0,0.0,1990,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,1990-04-08,0.0,1.0,0.0,0.0,3.0,1990,Personal
Cessna,172P,1.0,Vmc,Personal,1990-04-08,0.0,0.0,0.0,4.0,0.0,1990,Personal
Cessna,172,1.0,Vmc,,1990-04-09,2.0,0.0,0.0,7.0,10.0,1990,Other
Cessna,152,1.0,Vmc,Instructional,1990-04-10,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,182,1.0,Vmc,Business,1990-04-11,0.0,0.0,2.0,0.0,2.0,1990,Business
Cessna,172M,1.0,Vmc,Instructional,1990-04-13,0.0,3.0,0.0,0.0,9.0,1990,Instructional
Cessna,180,1.0,Vmc,Personal,1990-04-15,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,152,1.0,Vmc,Personal,1990-04-16,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,150,1.0,Vmc,Personal,1990-04-17,0.0,0.0,1.0,1.0,1.0,1990,Personal
Cessna,150,1.0,Vmc,Instructional,1990-04-17,0.0,0.0,0.0,2.0,0.0,1990,Instructional
Cessna,152,1.0,Vmc,Instructional,1990-04-18,0.0,0.0,0.0,2.0,0.0,1990,Instructional
Cessna,172,1.0,Vmc,Personal,1990-04-18,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,172N,1.0,Vmc,Personal,1990-04-20,0.0,0.0,1.0,2.0,1.0,1990,Personal
Piper,Pa-28-140,0.0,Vmc,Personal,1990-04-21,0.0,0.0,0.0,4.0,0.0,1990,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,1990-04-22,2.0,0.0,0.0,0.0,10.0,1990,Personal
Cessna,150,1.0,Vmc,Instructional,1990-04-23,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,180,1.0,Vmc,Personal,1990-04-23,0.0,0.0,0.0,4.0,0.0,1990,Personal
Cessna,182,1.0,Vmc,Personal,1990-04-24,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,172,1.0,Vmc,Personal,1990-04-27,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,150,1.0,Vmc,Personal,1990-04-28,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,172N,1.0,Vmc,Personal,1990-04-28,0.0,0.0,0.0,3.0,0.0,1990,Personal
Cessna,172,1.0,Vmc,Personal,1990-04-29,0.0,1.0,1.0,0.0,4.0,1990,Personal
Cessna,172P,1.0,Vmc,Personal,1990-04-29,0.0,0.0,4.0,0.0,4.0,1990,Personal
Cessna,172M,1.0,Vmc,Personal,1990-04-29,1.0,1.0,2.0,0.0,10.0,1990,Personal
Cessna,172P,1.0,Vmc,Instructional,1990-05-02,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,172N,1.0,Vmc,Personal,1990-05-06,3.0,0.0,0.0,0.0,15.0,1990,Personal
Cessna,172M,1.0,Vmc,Personal,1990-05-06,0.0,1.0,1.0,0.0,4.0,1990,Personal
Cessna,172N,1.0,Vmc,Instructional,1990-05-07,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,152,1.0,Vmc,Instructional,1990-05-08,0.0,0.0,0.0,2.0,0.0,1990,Instructional
Piper,Pa-18-150,1.0,Vmc,Aerial Application,1990-05-10,0.0,0.0,0.0,1.0,0.0,1990,Aerial Application
Piper,Pa-28-140,1.0,Vmc,Personal,1990-05-12,0.0,0.0,1.0,1.0,1.0,1990,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,1990-05-12,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,172M,1.0,Vmc,Instructional,1990-05-14,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,172,1.0,Vmc,Instructional,1990-05-15,0.0,0.0,1.0,0.0,1.0,1990,Instructional
Cessna,172N,1.0,Vmc,Instructional,1990-05-16,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,152,1.0,Vmc,Instructional,1990-05-17,1.0,0.0,0.0,0.0,5.0,1990,Instructional
Cessna,172N,1.0,Vmc,,1990-05-18,2.0,0.0,0.0,0.0,10.0,1990,Other
Cessna,182,1.0,Vmc,Personal,1990-05-19,0.0,1.0,1.0,1.0,4.0,1990,Personal
Cessna,152,1.0,Vmc,Instructional,1990-05-19,0.0,0.0,1.0,0.0,1.0,1990,Instructional
Cessna,182,1.0,Vmc,Other Work Use,1990-05-20,0.0,0.0,1.0,1.0,1.0,1990,Other Work Use
Cessna,172,1.0,Vmc,Personal,1990-05-22,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,152,1.0,Vmc,Instructional,1990-05-22,0.0,0.0,2.0,0.0,2.0,1990,Instructional
Cessna,172N,1.0,Vmc,Personal,1990-05-22,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,172,1.0,Vmc,Personal,1990-05-22,0.0,0.0,1.0,1.0,1.0,1990,Personal
Cessna,172P,1.0,Vmc,Personal,1990-05-23,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,150,1.0,Vmc,Instructional,1990-05-23,0.0,0.0,0.0,2.0,0.0,1990,Instructional
Cessna,152,1.0,Vmc,Personal,1990-05-24,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,152,1.0,Vmc,Instructional,1990-05-24,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Piper,Pa-28-140,1.0,Vmc,Personal,1990-05-25,0.0,0.0,0.0,2.0,0.0,1990,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,1990-05-25,2.0,0.0,0.0,0.0,10.0,1990,Personal
Cessna,182,1.0,Vmc,Personal,1990-05-27,0.0,0.0,0.0,4.0,0.0,1990,Personal
Cessna,182,0.0,Vmc,,1990-05-27,0.0,0.0,1.0,4.0,1.0,1990,Other
Cessna,152,1.0,Vmc,Personal,1990-05-28,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,182,1.0,Imc,Personal,1990-05-29,0.0,1.0,1.0,0.0,4.0,1990,Personal
Cessna,152,1.0,Vmc,Instructional,1990-05-30,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,152,1.0,Vmc,Instructional,1990-05-31,1.0,0.0,1.0,0.0,6.0,1990,Instructional
Cessna,172N,1.0,Vmc,Personal,1990-05-31,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,172P,1.0,Vmc,Personal,1990-05-31,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,152,1.0,Vmc,Instructional,1990-06-02,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,152,1.0,Vmc,Instructional,1990-06-03,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,180,1.0,Vmc,Personal,1990-06-03,0.0,0.0,1.0,0.0,1.0,1990,Personal
Cessna,152,1.0,Vmc,Instructional,1990-06-03,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,172P,1.0,Vmc,Personal,1990-06-03,0.0,0.0,1.0,3.0,1.0,1990,Personal
Cessna,152,1.0,Vmc,Instructional,1990-06-04,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,152,1.0,Vmc,Instructional,1990-06-04,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Piper,Pa-18-150,1.0,Vmc,Personal,1990-06-04,0.0,0.0,0.0,1.0,0.0,1990,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,1990-06-05,1.0,0.0,0.0,0.0,5.0,1990,Personal
Cessna,172N,1.0,Vmc,Personal,1990-06-06,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,172,1.0,Vmc,Personal,1990-06-06,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,152,1.0,Vmc,Instructional,1990-06-08,0.0,0.0,0.0,2.0,0.0,1990,Instructional
Cessna,150,1.0,Vmc,Instructional,1990-06-08,0.0,0.0,1.0,0.0,1.0,1990,Instructional
Cessna,150,1.0,Imc,Personal,1990-06-09,0.0,0.0,1.0,0.0,1.0,1990,Personal
Cessna,172P,1.0,Vmc,Personal,1990-06-09,0.0,0.0,0.0,4.0,0.0,1990,Personal
Piper,Pa-28-140,1.0,Vmc,Instructional,1990-06-09,0.0,0.0,1.0,1.0,1.0,1990,Instructional
Cessna,172M,1.0,Vmc,Personal,1990-06-10,0.0,1.0,3.0,0.0,6.0,1990,Personal
Cessna,180,1.0,Vmc,Personal,1990-06-10,0.0,0.0,0.0,1.0,0.0,1990,Personal
Piper,Pa-28-140,1.0,Vmc,Instructional,1990-06-11,0.0,0.0,0.0,2.0,0.0,1990,Instructional
Cessna,172,1.0,Vmc,Personal,1990-06-13,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,172,1.0,Vmc,Personal,1990-06-15,0.0,0.0,0.0,3.0,0.0,1990,Personal
Cessna,172,1.0,Vmc,,1990-06-16,0.0,1.0,0.0,0.0,3.0,1990,Other
Cessna,150,1.0,Vmc,Personal,1990-06-16,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,150,1.0,Vmc,Instructional,1990-06-16,0.0,0.0,0.0,2.0,0.0,1990,Instructional
Cessna,150,1.0,Vmc,Aerial Observation,1990-06-17,0.0,0.0,0.0,2.0,0.0,1990,Aerial Observation
Piper,Pa-28-140,1.0,Vmc,Personal,1990-06-18,2.0,0.0,0.0,0.0,10.0,1990,Personal
Cessna,182,1.0,Vmc,Personal,1990-06-18,0.0,0.0,2.0,0.0,2.0,1990,Personal
Cessna,150,1.0,Vmc,Instructional,1990-06-21,0.0,0.0,0.0,2.0,0.0,1990,Instructional
Cessna,150,1.0,Vmc,Personal,1990-06-23,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,152,1.0,Vmc,Instructional,1990-06-23,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,152,1.0,Vmc,Personal,1990-06-24,1.0,1.0,0.0,0.0,8.0,1990,Personal
Cessna,150,1.0,Vmc,Personal,1990-06-24,0.0,1.0,0.0,2.0,3.0,1990,Personal
Cessna,180,1.0,Vmc,Personal,1990-06-25,0.0,0.0,0.0,4.0,0.0,1990,Personal
Cessna,180,1.0,Vmc,Personal,1990-06-26,0.0,0.0,1.0,1.0,1.0,1990,Personal
Cessna,152,1.0,Vmc,Instructional,1990-06-26,0.0,0.0,0.0,2.0,0.0,1990,Instructional
Cessna,152,1.0,Vmc,Instructional,1990-06-27,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,172N,1.0,Vmc,Instructional,1990-06-28,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,180,1.0,Vmc,,1990-06-28,0.0,0.0,0.0,2.0,0.0,1990,Other
Cessna,172,1.0,Vmc,Instructional,1990-06-29,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,172M,1.0,Vmc,Personal,1990-06-30,0.0,0.0,0.0,2.0,0.0,1990,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,1990-06-30,0.0,0.0,2.0,0.0,2.0,1990,Personal
Cessna,152,1.0,Vmc,Instructional,1990-07-01,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,152,1.0,Vmc,Instructional,1990-07-02,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,152,1.0,Vmc,Personal,1990-07-02,0.0,0.0,2.0,0.0,2.0,1990,Personal
Cessna,172N,1.0,Vmc,Personal,1990-07-03,1.0,2.0,0.0,0.0,11.0,1990,Personal
Cessna,150,1.0,Vmc,Personal,1990-07-04,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,182,1.0,Vmc,Aerial Observation,1990-07-06,0.0,0.0,2.0,0.0,2.0,1990,Aerial Observation
Cessna,172,1.0,Vmc,Personal,1990-07-07,0.0,0.0,0.0,2.0,0.0,1990,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,1990-07-08,0.0,0.0,0.0,1.0,0.0,1990,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,1990-07-09,0.0,0.0,0.0,1.0,0.0,1990,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,1990-07-12,0.0,0.0,2.0,0.0,2.0,1990,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,1990-07-12,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,172N,1.0,Vmc,Personal,1990-07-13,0.0,0.0,2.0,2.0,2.0,1990,Personal
Cessna,150,1.0,Vmc,Aerial Observation,1990-07-13,0.0,0.0,1.0,0.0,1.0,1990,Aerial Observation
Piper,Pa-18-150,1.0,Vmc,Personal,1990-07-13,0.0,0.0,1.0,0.0,1.0,1990,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,1990-07-14,3.0,0.0,0.0,0.0,15.0,1990,Personal
Cessna,182,1.0,Vmc,Personal,1990-07-14,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,150,1.0,Vmc,Personal,1990-07-15,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,152,1.0,Vmc,Instructional,1990-07-15,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,172,1.0,Vmc,Personal,1990-07-16,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,152,1.0,Vmc,Instructional,1990-07-17,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,152,1.0,Vmc,Instructional,1990-07-18,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Piper,Pa-28-140,1.0,Vmc,Personal,1990-07-18,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,152,1.0,Vmc,Instructional,1990-07-19,0.0,0.0,0.0,2.0,0.0,1990,Instructional
Cessna,172,1.0,Vmc,Instructional,1990-07-19,0.0,0.0,2.0,0.0,2.0,1990,Instructional
Cessna,180,1.0,Vmc,Personal,1990-07-19,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,150,1.0,Vmc,Personal,1990-07-20,0.0,0.0,1.0,0.0,1.0,1990,Personal
Cessna,150,1.0,Vmc,Other Work Use,1990-07-20,0.0,0.0,0.0,2.0,0.0,1990,Other Work Use
Piper,Pa-18-150,1.0,Vmc,Personal,1990-07-21,0.0,0.0,1.0,1.0,1.0,1990,Personal
Cessna,150,1.0,Vmc,Instructional,1990-07-22,0.0,0.0,0.0,2.0,0.0,1990,Instructional
Cessna,182,1.0,Vmc,Business,1990-07-23,0.0,0.0,0.0,1.0,0.0,1990,Business
Piper,Pa-18-150,1.0,Vmc,Aerial Observation,1990-07-24,0.0,1.0,0.0,0.0,3.0,1990,Aerial Observation
Cessna,150,1.0,Vmc,Instructional,1990-07-24,0.0,0.0,1.0,0.0,1.0,1990,Instructional
Cessna,152,1.0,Vmc,Personal,1990-07-25,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,172,1.0,Vmc,Personal,1990-07-25,0.0,0.0,0.0,2.0,0.0,1990,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,1990-07-25,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,180,1.0,Vmc,Instructional,1990-07-26,0.0,0.0,1.0,1.0,1.0,1990,Instructional
Cessna,152,1.0,Vmc,Instructional,1990-07-27,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,172,1.0,Vmc,Instructional,1990-07-28,0.0,0.0,0.0,2.0,0.0,1990,Instructional
Cessna,150,1.0,Vmc,Personal,1990-07-30,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,172P,1.0,Vmc,Business,1990-08-01,0.0,0.0,0.0,1.0,0.0,1990,Business
Cessna,152,1.0,Vmc,Instructional,1990-08-01,0.0,0.0,0.0,2.0,0.0,1990,Instructional
Piper,Pa-18-150,1.0,Vmc,Public Aircraft,1990-08-01,0.0,0.0,0.0,2.0,0.0,1990,Public Aircraft
Cessna,172,0.0,Vmc,Personal,1990-08-02,0.0,0.0,0.0,2.0,0.0,1990,Personal
Piper,Pa-28-140,1.0,Vmc,Business,1990-08-02,0.0,0.0,1.0,0.0,1.0,1990,Business
Cessna,172N,1.0,Vmc,Personal,1990-08-02,0.0,0.0,0.0,4.0,0.0,1990,Personal
Cessna,180,1.0,Vmc,,1990-08-02,0.0,0.0,0.0,1.0,0.0,1990,Other
Piper,Pa-28-140,1.0,Vmc,Personal,1990-08-04,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,152,1.0,Vmc,Instructional,1990-08-05,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,152,1.0,Vmc,Instructional,1990-08-06,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,150,1.0,Vmc,Instructional,1990-08-07,0.0,2.0,0.0,0.0,6.0,1990,Instructional
Cessna,172M,1.0,Vmc,Instructional,1990-08-07,0.0,0.0,1.0,3.0,1.0,1990,Instructional
Cessna,172P,1.0,Vmc,Instructional,1990-08-11,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,180,1.0,Vmc,Personal,1990-08-11,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,150,1.0,Vmc,Personal,1990-08-12,0.0,0.0,0.0,2.0,0.0,1990,Personal
Piper,Pa-18-150,1.0,Vmc,Personal,1990-08-12,2.0,0.0,0.0,0.0,10.0,1990,Personal
Cessna,172,1.0,Vmc,Personal,1990-08-13,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,172,1.0,Vmc,Personal,1990-08-13,0.0,0.0,0.0,3.0,0.0,1990,Personal
Cessna,172M,1.0,Vmc,Personal,1990-08-14,2.0,0.0,0.0,0.0,10.0,1990,Personal
Cessna,172M,1.0,Vmc,Personal,1990-08-16,0.0,0.0,1.0,3.0,1.0,1990,Personal
Cessna,180,1.0,Vmc,Personal,1990-08-18,1.0,0.0,0.0,0.0,5.0,1990,Personal
Piper,Pa-28-140,1.0,Vmc,Instructional,1990-08-18,0.0,0.0,1.0,0.0,1.0,1990,Instructional
Cessna,182,1.0,Vmc,,1990-08-18,0.0,1.0,0.0,4.0,3.0,1990,Other
Cessna,172P,1.0,Vmc,Instructional,1990-08-19,4.0,0.0,0.0,0.0,20.0,1990,Instructional
Cessna,172M,1.0,Vmc,Personal,1990-08-19,0.0,0.0,5.0,0.0,5.0,1990,Personal
Cessna,172P,1.0,Vmc,Personal,1990-08-19,0.0,0.0,0.0,4.0,0.0,1990,Personal
Cessna,180,1.0,Vmc,Personal,1990-08-23,0.0,0.0,0.0,4.0,0.0,1990,Personal
Cessna,152,1.0,Vmc,Personal,1990-08-24,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,172,1.0,Vmc,,1990-08-24,0.0,0.0,1.0,0.0,1.0,1990,Other
Cessna,182,1.0,Vmc,Personal,1990-08-25,2.0,0.0,0.0,0.0,10.0,1990,Personal
Cessna,150,1.0,Vmc,Instructional,1990-08-25,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,152,1.0,Vmc,Instructional,1990-08-25,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,172N,1.0,Vmc,Personal,1990-08-25,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,172,1.0,Vmc,Instructional,1990-08-25,0.0,0.0,0.0,2.0,0.0,1990,Instructional
Cessna,180,1.0,Vmc,Personal,1990-08-26,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,152,1.0,Vmc,Aerial Observation,1990-08-28,2.0,0.0,0.0,0.0,10.0,1990,Aerial Observation
Piper,Pa-28-140,1.0,Vmc,Personal,1990-08-28,1.0,1.0,0.0,0.0,8.0,1990,Personal
Cessna,150,1.0,Vmc,Personal,1990-08-28,0.0,0.0,2.0,0.0,2.0,1990,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,1990-08-30,0.0,0.0,0.0,3.0,0.0,1990,Personal
Cessna,172P,1.0,Vmc,Personal,1990-08-31,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,172N,1.0,Vmc,Personal,1990-09-02,1.0,2.0,0.0,0.0,11.0,1990,Personal
Cessna,172P,1.0,Vmc,Instructional,1990-09-02,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,172M,1.0,Vmc,Personal,1990-09-07,0.0,0.0,0.0,4.0,0.0,1990,Personal
Cessna,172P,1.0,Vmc,Personal,1990-09-07,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,172M,1.0,Vmc,Personal,1990-09-08,2.0,0.0,0.0,0.0,10.0,1990,Personal
Cessna,182,1.0,Vmc,Other Work Use,1990-09-08,0.0,1.0,0.0,0.0,3.0,1990,Other Work Use
Cessna,172M,1.0,Vmc,Instructional,1990-09-09,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,152,1.0,Vmc,Personal,1990-09-09,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,172N,1.0,Vmc,Instructional,1990-09-11,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,172M,1.0,Vmc,Instructional,1990-09-11,0.0,0.0,0.0,3.0,0.0,1990,Instructional
Cessna,152,1.0,Vmc,Personal,1990-09-12,0.0,2.0,0.0,0.0,6.0,1990,Personal
Cessna,172,1.0,Vmc,Instructional,1990-09-12,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Cessna,180,1.0,Vmc,Personal,1990-09-12,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,172N,1.0,Imc,Personal,1990-09-13,2.0,0.0,0.0,0.0,10.0,1990,Personal
Cessna,152,1.0,Imc,Personal,1990-09-14,2.0,0.0,0.0,0.0,10.0,1990,Personal
Cessna,152,1.0,Vmc,Personal,1990-09-14,1.0,0.0,0.0,0.0,5.0,1990,Personal
Cessna,152,1.0,Vmc,Personal,1990-09-14,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,172M,1.0,Vmc,Other Work Use,1990-09-15,2.0,0.0,0.0,0.0,10.0,1990,Other Work Use
Cessna,182,1.0,Vmc,Personal,1990-09-16,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,152,1.0,Vmc,Personal,1990-09-17,0.0,1.0,1.0,0.0,4.0,1990,Personal
Cessna,180,1.0,Vmc,Personal,1990-09-17,0.0,0.0,0.0,2.0,0.0,1990,Personal
Piper,Pa-28-140,1.0,Vmc,Personal,1990-09-18,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,150,1.0,Vmc,Personal,1990-09-18,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,152,1.0,Vmc,Personal,1990-09-21,0.0,0.0,1.0,0.0,1.0,1990,Personal
Cessna,150,1.0,Vmc,Personal,1990-09-22,0.0,2.0,0.0,0.0,6.0,1990,Personal
Cessna,172M,1.0,Vmc,Personal,1990-09-22,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,172,1.0,Vmc,Personal,1990-09-22,0.0,1.0,1.0,0.0,4.0,1990,Personal
Cessna,152,1.0,Vmc,Instructional,1990-09-22,0.0,0.0,0.0,1.0,0.0,1990,Instructional
Piper,Pa-18-150,1.0,Vmc,Personal,1990-09-22,0.0,0.0,0.0,1.0,0.0,1990,Personal
Piper,Pa-18-150,1.0,Vmc,,1990-09-22,0.0,0.0,0.0,2.0,0.0,1990,Other
Cessna,152,1.0,Vmc,Personal,1990-09-23,0.0,0.0,0.0,1.0,0.0,1990,Personal
Cessna,152,1.0,Vmc,Personal,1990-09-24,0.0,0.0,0.0,2.0,0.0,1990,Personal
Cessna,172,1.0,Vmc,Ferry,1990-09-26,0.0,0.0,0.0,1.0,0.0,1990,Ferry
Cessna,152,1.0,Vmc,Instructional,1990-09-27,0.0,0.0,0.0,2.0,0.0,1990,Instructional
Cessna,172N,1.0,Vmc,Personal,1990-09-29,2.0,0.0,0.0,0.0,10.0,1990,Personal
Cessna,172N,1.0,Vmc,Personal,1990-09-29,0.0,0.0,0.0,3.0,0.0,1990,Personal
